,Unnamed: 0,Style,Link,Brand,Dress name,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?,User
0,168.0,alternative,https://www.zalando.co.uk/in-the-style-jac-jossa-smock-dress-day-dress-sage-i0421c00x-m11.html,IN THE STYLE,JAC JOSSA SMOCK DRESS ,69.99,2.0,pastel green,Cord,100% polyester,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Button,Unknown,Round neckline,Plain,Bust darts,Short,Elbow length,Elbow length,"32.5 "" (Size 8)",Loose Fit,Loose fit,Unknown,"15.5 "" (Size 8)",No,No,No,No,No,Unknown
1,857.0,casual chic,https://www.zalando.co.uk/naf-naf-cocktail-dress-party-dress-lipstick-na521c18c-g11.html,NAF NAF,Day dress,69.99,2.0,red,Unknown,100% polyester,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Wrap dresses,Low v-neck,Plain,Zip fastening,Short,"19.0 "" (Size 8)",Elbow length,"34.5 "" (Size 8)",Loose Fit,Loose fit,Unknown,"15.0 "" (Size 8)",No,No,No,No,No,Unknown
2,730.0,sporty,https://www.zalando.co.uk/puma-downtown-v-neck-dress-day-dress-arctic-ice-pu121c028-k11.html,Puma,DOWNTOWN V NECK DRESS ,64.99,2.0,pastel blue,Sweat,100% cotton,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Low v-neck,Unknown,Elasticated waist,Short,"18.5 "" (Size S)",Elbow length,"35.5 "" (Size S)",Oversized,Loose fit,Unknown,Unknown,No,No,No,No,No,Unknown
3,513.0,classic,https://www.zalando.co.uk/kaffe-kaedita-amber-dress-day-dress-blackchalkrose-fan-print-ka321c0s3-q11.html,Kaffe,KAEDITA AMBER DRESS ,64.99,2.0,grey,Unknown,100% viscose,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,V-neck,Unknown,Unknown,Knee length,Elbow length,Elbow length,"38.5 "" (Size 10)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 10","15.5 "" (Size 10)",No,No,No,No,No,Unknown
4,765.0,casual chic,https://www.zalando.co.uk/kaffe-curve-birna-ami-dress-day-dress-midnightchalk-kan21c018-k12.html,Kaffe,BIRNA AMI DRESS ,64.99,2.0,navy,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur",Standing collar,Unknown,Unknown,Unknown,V-neck,Floral,Bust darts,Knee length,Elbow length,Elbow length,"38.5 "" (Size 16)",Loose Fit,Loose fit,"Our model is 5' 11""  tall and is wearing size 16","18.5 "" (Size 16)",No,No,No,No,No,Unknown
5,936.0,edgy,https://www.zalando.co.uk/wrangler-dress-day-dress-faded-black-wr121c00w-q11.html,Wrangler,DRESS ,59.99,2.0,black,Sweat,100% cotton,Unknown,Machine wash at 40°C,Unknown,Unknown,Unknown,Unknown,Round neckline,Striped,Unknown,Short,Elbow length,Elbow length,"32.0 "" (Size 8/10)",Oversized,Loose fit,Unknown,Unknown,No,No,No,No,No,Unknown
6,477.0,classic,https://www.zalando.co.uk/soyaconcept-sc-camilla-3-day-dress-infinity-blue-combi-so821c096-k11.html,Soyaconcept,SC,59.99,2.0,blue,Unknown,100% cotton,Unknown,"Do not tumble dry, machine wash at 30°C",Unknown,Unknown,Button,Unknown,V-neck,Striped,Unknown,Knee length,Elbow length,Elbow length,"37.0 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size S","15.0 "" (Size S)",No,No,No,No,No,Unknown
7,2242.0,alternative,https://www.zalando.co.uk/mango-contrast-day-dress-whitered-m9121c5iu-a11.html,Mango,CONTRAST ,59.99,2.0,white multi-coloured,Unknown,100% cotton,Unknown,"Do not tumble dry, machine wash at 30°C",Unknown,Unknown,Drawstring fastening,Unknown,Round neckline,Prints in general,Embroidery,Knee length,3/4 length,Elbow length,Unknown,Loose Fit,Loose fit,Unknown,Unknown,No,No,No,No,No,Unknown
8,3084.0,classic,https://www.zalando.co.uk/soaked-in-luxury-charlotta-dress-day-dress-india-ink-so921c09r-t11.html,Soaked in Luxury,CHARLOTTA DRESS ,89.99,3.0,navy,Unknown,"43% polyester, 32% polyamide, 24% viscose, 1% elastane",100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Button,Unknown,Round neckline,Plain,Slip,Knee length,Elbow length,Elbow length,"37.5 "" (Size M)",Loose Fit,Loose fit,Unknown,Unknown,No,No,No,No,No,Unknown
9,73.0,classic,https://www.zalando.co.uk/marc-opolo-denim-dress-sleeve-elastic-cuff-day-dress-tangled-vines-op521c06g-n11.html,Marc'o polo,DRESS SLEEVE ELASTIC CUFF ,99.99,3.0,grey,Unknown,100% lyocell,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Button,Unknown,Round neckline,Plain,Bust darts,Knee length,"18.5 "" (Size S)",Elbow length,"36.0 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",No,No,No,No,No,Unknown
