,Unnamed: 0,Link,Brand,Dress name ,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?,User
0,339.0,https://www.zalando.co.uk/ivy-and-oak-bridal-ailanto-cocktail-dress-party-dress-snow-white-iv521c02d-a11.html,IVY & OAK ,AILANTO ,599.99,5.0,white,Lace,"60% polyamide, 40% viscose",100% viscose,Dry clean only,Standing collar,Unknown,Zip,Unknown,Round neckline,Plain,"Adjustable straps, slip",Calf length,"19.0 "" (Size 8)",Elbow length,"45.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8",Unknown,No,No,No,No,Yes,Unknown
1,184.0,https://www.zalando.co.uk/proenza-schouler-white-label-bi-color-dress-day-dress-off-whiteblack-p1y21c00h-a11.html,Proenza Schouler White Label,BI COLOR DRESS ,435.0,5.0,white,Unknown,"96% polyester, 4% elastane",100% polyester,Unknown,Unknown,Unknown,Unknown,Unknown,Round neckline,Unknown,Inseam pockets,Calf length,Sleeveless,Sleeveless,"41.5 "" (Size 10)",Loose Fit,Loose fit,"Our model is 5' 8""  tall and is wearing size 10","13.5 "" (Size 10)",No,yes,No,No,No,Unknown
2,435.0,https://www.zalando.co.uk/temperley-london-dreaming-sleeved-dress-cocktail-dress-party-dress-ivory-tl421c012-a11.html,Temperley London,DREAMING SLEEVED DRESS ,860.0,5.0,white,"Lace, chiffon",100% viscose,100% viscose,Dry clean only,Standing collar,Unknown,Zip,Unknown,Unknown,Plain,"Bust darts, slip, Crochet Detailing",Calf length,"26.0 "" (Size 10)",Long,"49.5 "" (Size 10)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size 10","14.0 "" (Size 10)",Yes,No,No,No,No,Unknown
3,1489.0,https://www.zalando.co.uk/tory-burch-crinkle-dress-cocktail-dress-party-dress-silver-t0721c01q-d11.html,Tory Burch,CRINKLE DRESS ,850.0,5.0,silver,Unknown,"60% nylon, 40% metal",100% polyester,Dry cleanable,Unknown,Unknown,Unknown,Unknown,Low round neckline,Unknown,Slip,Calf length,"25.0 "" (Size 8)",Long,"50.0 "" (Size 8)",Loose Fit,Loose fit,Unknown,Unknown,Yes,No,No,No,No,Unknown
4,42.0,https://www.zalando.co.uk/the-kooples-dress-cocktail-dress-party-dress-black-tha21c09o-q11.html,The Kooples,DRESS ,349.99,5.0,black,Chiffon,100% polyester,100% viscose,Dry clean only,Unknown,Unknown,Zip,Unknown,Round neckline,Plain,"Button row, slip",Calf length,"25.0 "" (Size 8)",Long,"49.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","17.0 "" (Size 8)",No,No,No,No,No,Unknown
5,1774.0,https://www.zalando.co.uk/2nd-day-harvest-day-dress-jet-black-s3821c05q-q11.html,2nd Day,HARVEST  ,344.99,5.0,black,Unknown,100% leather,100% polyester,Clean with leather care products,Unknown,Unknown,Zip,Unknown,Round neckline,Plain,Unknown,Extra short,Elbow length,Elbow length,"36.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",No,No,No,No,No,Unknown
6,304.0,https://www.zalando.co.uk/bytimo-festive-midi-dress-cocktail-dress-party-dress-multi-coloured-byh21c023-t11.html,byTiMo,FESTIVE MIDI DRESS ,299.99,5.0,bright multi-coloured,Unknown,100% cotton,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Zip,Unknown,Round neckline,Floral,"Bust darts, slip",Calf length,"20.5 "" (Size S)",Long,"49.0 "" (Size S)",Regular Fit,Regular fit,Unknown,"13.0 "" (Size S)",No,No,No,No,No,Unknown
7,1764.0,https://www.zalando.co.uk/tiger-of-sweden-valona-day-dress-powder-blue-ti521c08k-k11.html,Tiger of Sweden,VALONA ,299.99,5.0,grey,Satin,"66% viscose, 34% cotton",Unknown,"Do not tumble dry, Hand wash only",Standing collar,Unknown,Zip,Unknown,Unknown,Plain,Unknown,Calf length,Short,Short,"46.0 "" (Size 8)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown
8,625.0,https://www.zalando.co.uk/superdry-arizona-peek-a-boo-dress-day-dress-capulet-olive-su221c0gy-n11.html,Superdry,ARIZONA PEEK A BOO DRESS ,38.49,1.0,army green,Unknown,100% lyocell,Unknown,"Machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Laces,Unknown,Low round neckline,Plain,Unknown,Short,"23.0 "" (Size S)",Long,"32.5 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size S","15.5 "" (Size S)",No,No,No,No,No,Unknown
9,3.0,https://www.zalando.co.uk/vero-moda-day-dress-black-sallie-ve121c2h0-q13.html,Vero Moda,VMSMILLA ,30.99,1.0,brown,Chiffon,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur",Unknown,Unknown,Button,Unknown,Round neckline,Floral,Slip,Short,"24.5 "" (Size S)",Long,"36.5 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size S","15.0 "" (Size S)",No,No,No,No,No,Unknown
