,Unnamed: 0,Link,Brand,Dress name,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,User
0,3190.0,https://www.zalando.co.uk/vero-moda-vmsimply-easy-34-short-dress-day-dress-ponderosa-pinesandy-ponderosa-pine-ve121c28m-m11.html,Vero Moda,VMSIMPLY EASY 3/4 WVN G ,23.39,1.0,black,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Low v-neck,Floral,Bust darts,Short,"17.5 "" (Size S)",Elbow length,"36.0 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3020.0,https://www.zalando.co.uk/vanessa-bruno-rova-day-dress-indigo-0vb21c01s-k11.html,Vanessa Bruno,ROVA ,219.99,5.0,denim,Denim,100% cotton,Unknown,"Do not tumble dry, machine wash at 30°C",Standing collar,Unknown,Unknown,Accentuating the waist,Low v-neck,Unknown,"Belt included, inseam pockets",Knee length,"16.0 "" (Size 10)",Elbow length,"40.5 "" (Size 10)",Regular Fit,Regular fit,"Our model is 5' 11""  tall and is wearing size 10","14.5 "" (Size 10)",No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3768.0,https://www.zalando.co.uk/needle-and-thread-elsie-cami-midi-dress-cocktail-dress-party-dress-champagne-nt521c0f2-a11.html,Needle & Thread,ELSIE CAMI MIDI DRESS ,219.99,5.0,pastel yellow,Tulle,100% polyester,100% polyester,Dry clean only,Unknown,Unknown,Zip,Unknown,Low v-neck,Floral,"Border, bust darts, adjustable straps, sequins, embroidery, slip",Knee length,Spaghetti straps,Spaghetti straps,"42.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8",Unknown,No,No,yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,4055.0,https://www.zalando.co.uk/needle-and-thread-tempest-midi-dress-cocktail-dress-party-dress-petal-pink-nt521c0ex-j11.html,Needle & Thread,TEMPEST V,219.99,5.0,pastel pink,Tulle,100% polyester,Unknown,Dry clean only,Unknown,Unknown,Zip,Wrap dresses,Low v-neck,Plain,"Slip, sequins, border, embroidery",Knee length,"24.5 "" (Size 8)",Long,"39.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2526.0,https://www.zalando.co.uk/vero-moda-curve-vmnewdebbie-v-neck-dress-day-dress-black-vee21c0a0-q11.html,Vero Moda,VMNEWDEBBIE V NECK DRESS ,27.89,1.0,black,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30°C",Unknown,Unknown,Button,Unknown,Low v-neck,Plain,Bust darts,Knee length,"28.5 "" (Size 16)",Long,"43.5 "" (Size 16)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 16","18.0 "" (Size 16)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,2557.0,https://www.zalando.co.uk/anna-field-mama-2-pack-jersey-dress-blackmulti-coloureded-ex429f040-q11.html,Anna Field,2 PACK ,27.89,1.0,black multi-coloured,Tulle,"95% polyester, 5% elastane",100% polyester,"Do not tumble dry, machine wash at 30°C",Unknown,Unknown,Unknown,Unknown,Low round neckline,Floral,Slip,Extra short,Sleeveless,Sleeveless,"36.0 "" (Size S)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2354.0,https://www.zalando.co.uk/lauren-ralph-lauren-cayden-sleeveless-gown-occasion-wear-lighthouse-navy-l4221c1a6-k11.html,Ralph Lauren,CAYDEN SLEEVELESS GOWN ,244.99,5.0,navy,Unknown,100% polyester,100% polyester,"Hand wash only, Dry cleanable",Unknown,Unknown,Zip,Unknown,Spaghetti straps,Plain,"Slip, rhinestones",Maxi/long,Spaghetti straps,Spaghetti straps,"57.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8",Unknown,No,No,yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3079.0,https://www.zalando.co.uk/lauren-ralph-lauren-agatha-sleeveless-dress-cocktail-dress-party-dress-deep-pinebluemulti-l4221c1bb-k11.html,Ralph Lauren,PLAID VELVET,244.99,5.0,black,Velvet/velour,"97% cotton, 3% elastane","95% polyester, 5% elastane",Hand wash only,Unknown,Unknown,Zip,Accentuating the waist,Boat neckline (wide),Checked,"Bust darts, inseam pockets, belt included, slip",Knee length,Sleeveless,Sleeveless,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,yes,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,3591.0,https://www.zalando.co.uk/lauren-ralph-lauren-amalian-occasion-wear-royal-cobalt-l4221c1a8-k11.html,Ralph Lauren,AMALIAN ,244.99,5.0,blue,Chiffon,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Button,Unknown,Round neckline,Plain,Slip,Maxi/long,Sleeveless,Sleeveless,"61.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","13.5 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,3787.0,https://www.zalando.co.uk/hugo-kiska-cocktail-dress-party-dress-black-hu721c0il-q11.html,HUGO,KISKA ,244.99,5.0,black,Unknown,"94% polyester, 6% elastane",100% polyester,"Clean with leather care products, do not tumble dry, Do not wash, Do not iron",Unknown,Unknown,Button,Unknown,Round neckline,Unknown,"Sequins, underskirt",Short,Long,Long,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,No,yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
