,Unnamed: 0,Link,Brand,Dress name ,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?,User
0,133.0,https://www.zalando.co.uk/vila-viplissea-flonal-dress-day-dress-dark-navy-v1021c30g-k11.html,Vila,VIPLISSEA FLONAL DRESS ,39.99,1.0,navy,Chiffon,100% polyester,100% polyester,Machine wash at 30°C,Standing collar,Unknown,Button,Unknown,Unknown,Floral,Slip,Short,"26.0 "" (Size 8)",Long,"37.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",No,No,No,No,No,Unknown
1,477.0,https://www.zalando.co.uk/superdry-day-dress-white-su221c0nh-a11.html,Superdry,Day dress,39.99,1.0,white,Unknown,100% viscose,Unknown,Unknown,Unknown,Unknown,Unknown,Wrap dresses,Low v-neck,Unknown,Unknown,Unknown,Short,Short,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,No,No,Unknown
2,885.0,https://www.zalando.co.uk/vero-moda-vmcaitlynn-day-dress-mahogany-ve121c2jm-g11.html,Vero Moda,VMCAITLYNN DRESS BELT ,39.99,1.0,burnt orange,Chiffon,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C",Standing collar,Unknown,Button,Accentuating the waist,Unknown,Prints in general,"Belt included, slip",Knee length,"24.0 "" (Size S)",Long,"40.0 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size S","14.0 "" (Size S)",No,No,No,No,No,Unknown
3,193.0,https://www.zalando.co.uk/superdry-day-dress-black-70s-geo-su221c0nh-q11.html,Superdry,Day dress,39.99,1.0,black,Unknown,100% viscose,Unknown,Unknown,Unknown,Unknown,Drawstring fastening,Unknown,Low v-neck,Polka dot,Unknown,Short,Short,Short,Unknown,Loose Fit,Loose fit,Unknown,Unknown,No,No,No,No,No,Unknown
4,827.0,https://www.zalando.co.uk/adidas-originals-dress-day-dress-vivid-red-ad121c08f-g11.html,Adidas,DRESS ,39.99,1.0,red,Jersey,"93% cotton, 7% elastane",Unknown,"Machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Round neckline,Unknown,Border,Extra short,Spaghetti straps,Spaghetti straps,"33.5 "" (Size 10)",Slim Fit,Slim fit,"Our model is 5' 9""  tall and is wearing size 10",Unknown,No,No,No,No,No,Unknown
5,838.0,https://www.zalando.co.uk/byoung-josa-tunic-dress-day-dress-amparo-blue-mix-by221c0f7-k11.html,b.young,BYJOSA TUNIC DRESS ,39.99,1.0,blue,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Henley neckline,Prints in general,Unknown,Short,"26.0 "" (Size 8)",Long,"37.0 "" (Size 8)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 8","17.0 "" (Size 8)",No,No,No,No,No,Unknown
6,919.0,https://www.zalando.co.uk/superdry-day-dress-autumn-ditsy-red-su221c0nh-g11.html,Superdry,Day dress,39.99,1.0,red,Unknown,100% viscose,Unknown,Unknown,Unknown,Unknown,Unknown,Wrap dresses,Low v-neck,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,No,No,Unknown
7,1011.0,https://www.zalando.co.uk/byoung-byjosa-dress-day-dress-arabian-spice-mix-by221c0dt-k11.html,b.young,BYJOSA DRESS ,39.99,1.0,black/red,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,V-neck,Floral,Bust darts,Knee length,"26.0 "" (Size 8)",Long,"39.0 "" (Size 8)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size 8","15.5 "" (Size 8)",No,No,No,No,No,Unknown
8,1580.0,https://www.zalando.co.uk/wal-g-emaan-midi-dress-cocktail-dress-party-dress-navy-blue-wg021c0oa-k11.html,WAL G.,EMAAN MIDI DRESS ,39.99,1.0,navy,Jersey,"95% polyester, 5% elastane","95% polyester, 5% elastane","Do not tumble dry, machine wash at 30°C",Unknown,Unknown,Zip,Unknown,Strapless,Plain,Unknown,Knee length,Spaghetti straps,Spaghetti straps,"39.0 "" (Size 10)",Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size 10",Unknown,No,No,No,No,No,Unknown
9,1824.0,https://www.zalando.co.uk/superdry-day-dress-marsala-su221c0ob-g11.html,Superdry,Day dress,39.99,1.0,burnt orange,Unknown,100% lyocell,Unknown,"Do not tumble dry, Do not bleach",Unknown,Unknown,Unknown,Unknown,V-neck,Plain,Unknown,Short,Extra short,Short,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown
